2.470000e+00	1.369571e+00	-6.640250e-04
2.480000e+00	1.375114e+00	-6.984194e-04
2.490000e+00	1.380658e+00	-7.344485e-04
2.500000e+00	1.386201e+00	-7.721817e-04
2.510000e+00	1.391745e+00	-8.116911e-04
2.520000e+00	1.397288e+00	-8.530514e-04
2.530000e+00	1.402832e+00	-8.963400e-04
2.540000e+00	1.408375e+00	-9.416370e-04
2.550000e+00	1.413918e+00	-9.890252e-04
2.560000e+00	1.419461e+00	-1.038591e-03
2.570000e+00	1.425004e+00	-1.090422e-03
2.580000e+00	1.430546e+00	-1.144611e-03
2.590000e+00	1.436089e+00	-1.201252e-03
2.600000e+00	1.441632e+00	-1.260445e-03
2.610000e+00	1.447174e+00	-1.322289e-03
2.620000e+00	1.452716e+00	-1.386891e-03
2.630000e+00	1.458258e+00	-1.454358e-03
2.640000e+00	1.463800e+00	-1.524802e-03
2.650000e+00	1.469342e+00	-1.598338e-03
2.660000e+00	1.474884e+00	-1.675086e-03
2.670000e+00	1.480425e+00	-1.755168e-03
2.680000e+00	1.485967e+00	-1.838711e-03
2.690000e+00	1.491508e+00	-1.925844e-03
2.700000e+00	1.497049e+00	-2.016704e-03
2.710000e+00	1.502590e+00	-2.111428e-03
2.720000e+00	1.508130e+00	-2.210159e-03
2.730000e+00	1.513670e+00	-2.313044e-03
2.740000e+00	1.519211e+00	-2.420235e-03
2.750000e+00	1.524750e+00	-2.531886e-03
2.760000e+00	1.530290e+00	-2.648159e-03
2.770000e+00	1.535829e+00	-2.769217e-03
2.780000e+00	1.541368e+00	-2.895230e-03
2.790000e+00	1.546907e+00	-3.026372e-03
2.800000e+00	1.552446e+00	-3.162822e-03
2.810000e+00	1.557984e+00	-3.304762e-03
2.820000e+00	1.563522e+00	-3.452382e-03
2.830000e+00	1.569059e+00	-3.605875e-03
2.840000e+00	1.574596e+00	-3.765439e-03
2.850000e+00	1.580133e+00	-3.931278e-03
2.860000e+00	1.585669e+00	-4.103600e-03
2.870000e+00	1.591205e+00	-4.282618e-03
2.880000e+00	1.596741e+00	-4.468553e-03
2.890000e+00	1.602276e+00	-4.661627e-03
2.900000e+00	1.607810e+00	-4.862071e-03
2.910000e+00	1.613344e+00	-5.070120e-03
2.920000e+00	1.618878e+00	-5.286014e-03
2.930000e+00	1.624411e+00	-5.510000e-03
2.940000e+00	1.629944e+00	-5.742327e-03
2.950000e+00	1.635475e+00	-5.983254e-03
2.960000e+00	1.641007e+00	-6.233042e-03
2.970000e+00	1.646538e+00	-6.491960e-03
2.980000e+00	1.652068e+00	-6.760282e-03
2.990000e+00	1.657597e+00	-7.038285e-03
3.000000e+00	1.663126e+00	-7.326256e-03
3.010000e+00	1.668654e+00	-7.624483e-03
3.020000e+00	1.674181e+00	-7.933264e-03
3.030000e+00	1.679707e+00	-8.252899e-03
3.040000e+00	1.685233e+00	-8.583696e-03
3.050000e+00	1.690758e+00	-8.925966e-03
3.060000e+00	1.696281e+00	-9.280028e-03
3.070000e+00	1.701804e+00	-9.646205e-03
3.080000e+00	1.707326e+00	-1.002483e-02
